category,created_at,description,external_id,icd_code,id,is_oncology_subtype,mesh_id,name,parent_id,prevalence_tier,source,synonyms,therapeutic_area
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage ii grade 1 non-contiguous follicular lymphoma,False,,Stage II Grade 1 Non-Contiguous Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage ii grade 2 non-contiguous follicular lymphoma,False,,Stage II Grade 2 Non-Contiguous Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage ii grade 3 non-contiguous follicular lymphoma,False,,Stage II Grade 3 Non-Contiguous Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage ii non-contiguous mantle cell lymphoma,False,,Stage II Non-Contiguous Mantle Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage ii small lymphocytic lymphoma,False,,Stage II Small Lymphocytic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent adult burkitt lymphoma,False,,Recurrent Adult Burkitt Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent adult diffuse large cell lymphoma,False,,Recurrent Adult Diffuse Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent adult diffuse mixed cell lymphoma,False,,Recurrent Adult Diffuse Mixed Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent adult diffuse small cleaved cell lymphoma,False,,Recurrent Adult Diffuse Small Cleaved Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent adult hodgkin lymphoma,False,,Recurrent Adult Hodgkin Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent adult immunoblastic lymphoma,False,,Recurrent Adult Immunoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent adult lymphoblastic lymphoma,False,,Recurrent Adult Lymphoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent childhood anaplastic large cell lymphoma,False,,Recurrent Childhood Anaplastic Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent childhood burkitt lymphoma,False,,Recurrent Childhood Burkitt Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent grade 1 follicular lymphoma,False,,Recurrent Grade 1 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent grade 2 follicular lymphoma,False,,Recurrent Grade 2 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent grade 3 follicular lymphoma,False,,Recurrent Grade 3 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent marginal zone lymphoma,False,,Recurrent Marginal Zone Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent childhood hodgkin lymphoma,False,,Recurrent Childhood Hodgkin Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i adult burkitt lymphoma,False,,Stage I Adult Burkitt Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i adult diffuse large cell lymphoma,False,,Stage I Adult Diffuse Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i adult diffuse mixed cell lymphoma,False,,Stage I Adult Diffuse Mixed Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i adult immunoblastic lymphoma,False,,Stage I Adult Immunoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i adult lymphoblastic lymphoma,False,,Stage I Adult Lymphoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i childhood anaplastic large cell lymphoma,False,,Stage I Childhood Anaplastic Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i childhood large cell lymphoma,False,,Stage I Childhood Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i childhood lymphoblastic lymphoma,False,,Stage I Childhood Lymphoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i childhood burkitt lymphoma,False,,Stage I Childhood Burkitt Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i grade 1 follicular lymphoma,False,,Stage I Grade 1 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i grade 2 follicular lymphoma,False,,Stage I Grade 2 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,lymphoblastic leukemia,False,68054218,Lymphoblastic Leukemia,,,,,
clinical_trial,2026-04-12 13:45:21.148336+00:00,,,,neoplasms,False,68064726,Neoplasms,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i grade 3 follicular lymphoma,False,,Stage I Grade 3 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i mantle cell lymphoma,False,,Stage I Mantle Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i marginal zone lymphoma,False,,Stage I Marginal Zone Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage i small lymphocytic lymphoma,False,,Stage I Small Lymphocytic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage ii childhood anaplastic large cell lymphoma,False,,Stage II Childhood Anaplastic Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage ii childhood lymphoblastic lymphoma,False,,Stage II Childhood Lymphoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage ii childhood burkitt lymphoma,False,,Stage II Childhood Burkitt Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii adult burkitt lymphoma,False,,Stage III Adult Burkitt Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii adult diffuse large cell lymphoma,False,,Stage III Adult Diffuse Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii adult diffuse mixed cell lymphoma,False,,Stage III Adult Diffuse Mixed Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii adult diffuse small cleaved cell lymphoma,False,,Stage III Adult Diffuse Small Cleaved Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii adult immunoblastic lymphoma,False,,Stage III Adult Immunoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii adult lymphoblastic lymphoma,False,,Stage III Adult Lymphoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii childhood anaplastic large cell lymphoma,False,,Stage III Childhood Anaplastic Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii childhood large cell lymphoma,False,,Stage III Childhood Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii childhood lymphoblastic lymphoma,False,,Stage III Childhood Lymphoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii childhood burkitt lymphoma,False,,Stage III Childhood Burkitt Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii grade 1 follicular lymphoma,False,,Stage III Grade 1 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii grade 2 follicular lymphoma,False,,Stage III Grade 2 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii grade 3 follicular lymphoma,False,,Stage III Grade 3 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii mantle cell lymphoma,False,,Stage III Mantle Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii marginal zone lymphoma,False,,Stage III Marginal Zone Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iii small lymphocytic lymphoma,False,,Stage III Small Lymphocytic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv adult burkitt lymphoma,False,,Stage IV Adult Burkitt Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv adult diffuse large cell lymphoma,False,,Stage IV Adult Diffuse Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv adult diffuse mixed cell lymphoma,False,,Stage IV Adult Diffuse Mixed Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv adult diffuse small cleaved cell lymphoma,False,,Stage IV Adult Diffuse Small Cleaved Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv adult immunoblastic lymphoma,False,,Stage IV Adult Immunoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv adult lymphoblastic lymphoma,False,,Stage IV Adult Lymphoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv childhood anaplastic large cell lymphoma,False,,Stage IV Childhood Anaplastic Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv childhood large cell lymphoma,False,,Stage IV Childhood Large Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv childhood lymphoblastic lymphoma,False,,Stage IV Childhood Lymphoblastic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv childhood burkitt lymphoma,False,,Stage IV Childhood Burkitt Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv grade 1 follicular lymphoma,False,,Stage IV Grade 1 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv grade 2 follicular lymphoma,False,,Stage IV Grade 2 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv grade 3 follicular lymphoma,False,,Stage IV Grade 3 Follicular Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv mantle cell lymphoma,False,,Stage IV Mantle Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv marginal zone lymphoma,False,,Stage IV Marginal Zone Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv small lymphocytic lymphoma,False,,Stage IV Small Lymphocytic Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:39.538354+00:00,,,,therapeutic recreation,False,68057173,Therapeutic Recreation,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage ia non-small cell lung cancer,False,,Stage IA Non-small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage ib non-small cell lung cancer,False,,Stage IB Non-small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iia non-small cell lung cancer,False,,Stage IIA Non-small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iib non-small cell lung cancer,False,,Stage IIB Non-small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iiia non-small cell lung cancer,False,,Stage IIIA Non-small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,"cml, relapsed",False,,"CML, Relapsed",,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,multiple myeloma and malignant plasma cell neoplasms,False,,Multiple Myeloma and Malignant Plasma Cell Neoplasms,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,egfr mutated non-small cell lung cancer patients,False,,EGFR Mutated Non-small Cell Lung Cancer Patients,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,"chronic myeloid leukemia, bcr-abl1 positive",False,,"Chronic Myeloid Leukemia, BCR-ABL1 Positive",,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,hematopoietic and lymphatic system neoplasm,False,,Hematopoietic and Lymphatic System Neoplasm,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,myeloid neoplasm,False,,Myeloid Neoplasm,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,childhood acute myeloid leukemia,False,,Childhood Acute Myeloid Leukemia,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,childhood solid neoplasm,False,,Childhood Solid Neoplasm,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,neoplasm of uncertain malignant potential,False,,Neoplasm of Uncertain Malignant Potential,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,childhood acute lymphoblastic leukemia,False,68054198,Childhood Acute Lymphoblastic Leukemia,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,chronic phase,False,68015466,Chronic Phase,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,essential thrombocythemia,False,68013920,Essential Thrombocythemia,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,polycythemia vera,False,68011087,Polycythemia Vera,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,juvenile myelomonocytic leukemia,False,68054429,Juvenile Myelomonocytic Leukemia,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,mast cell leukemia,False,68007946,Mast Cell Leukemia,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,prolymphocytic leukemia,False,68054403,Prolymphocytic Leukemia,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,multiple myeloma,False,68009101,Multiple Myeloma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,blasts under 5 percent of bone marrow nucleated cells,False,,Blasts Under 5 Percent of Bone Marrow Nucleated Cells,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,loss of chromosome 17p,False,,Loss of Chromosome 17p,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent aggressive adult non-hodgkin lymphoma,False,,Recurrent Aggressive Adult Non-Hodgkin Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent diffuse large b-cell lymphoma,False,,Recurrent Diffuse Large B-Cell Lymphoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,telemedicine,False,68017216,Telemedicine,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,telerehabilitation,False,2009969,Telerehabilitation,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,treatment-free remission,False,,Treatment-free Remission,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,fibrotic lung disease,False,,Fibrotic Lung Disease,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,total knee arthroplasty (tka),False,,Total Knee Arthroplasty (TKA),,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,hemodynamic responses to propofol,False,,Hemodynamic Responses to Propofol,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,amino acids metabolism,False,,Amino Acids Metabolism,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,childhood traumatic grief,False,,Childhood Traumatic Grief,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,child overall daily functioning,False,,Child Overall Daily Functioning,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,child and guardian relationship,False,,Child and Guardian Relationship,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,skin graft complications,False,,Skin Graft Complications,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,tranquilizing agents,False,82014149,Tranquilizing Agents,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,type 2 diabetes mellitus,False,68003924,Type 2 Diabetes Mellitus,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,invasive coronary angiography,False,,Invasive Coronary Angiography,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,yoga,False,68027641,Yoga,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,asthma in children,False,,Asthma in Children,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,covid-19 acute respiratory distress syndrome,False,,COVID-19 Acute Respiratory Distress Syndrome,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,systemic lupus erythematosus of childhood (disorder),False,,Systemic Lupus Erythematosus of Childhood (Disorder),,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,fibrinogen abnormality,False,,Fibrinogen Abnormality,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,"telomere length, mean leukocyte",False,,"Telomere Length, Mean Leukocyte",,,,,
clinical_trial,2026-04-12 13:45:29.412727+00:00,,,,vitamin a deficiency,False,68014802,Vitamin A Deficiency,,,,,
clinical_trial,2026-04-12 13:45:47.828177+00:00,,,,znf462,False,67578243,ZNF462,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,benign disease where total hysterectomy is indicated,False,,Benign Disease Where Total Hysterectomy is Indicated,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,cardiovascular risk factor,False,2051996,Cardiovascular Risk Factor,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,chronic cough,False,2106492,Chronic Cough,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,arid1b,False,67497837,ARID1B,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,arterial stiffness,False,68059289,Arterial Stiffness,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,dietary modification,False,81000178,Dietary Modification,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,central nervous system depressants,False,82002492,Central Nervous System Depressants,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,"colitis, ulcerative",False,68003093,"Colitis, Ulcerative",,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,behavioral problems,False,2009655,Behavioral Problems,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,blood pressure,False,68062186,Blood Pressure,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,cannabis,False,68064086,Cannabis,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,dietary supplements,False,68019587,Dietary Supplements,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,mental disorders,False,68065886,Mental Disorders,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,extracellular matrix,False,68051926,Extracellular Matrix,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,hypertension,False,EFO_0000537,Hypertension,,,,,cardiovascular disease
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,lsd,False,68008784,LSD,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,patient portals,False,2016746,Patient Portals,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,exercise,False,68065327,Exercise,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,coronary artery disease,False,68003324,Coronary Artery Disease,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,cough,False,HP_0012735,Cough,,,,,phenotype
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,depressive symptoms,False,68003863,Depressive Symptoms,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,diabetic nephropathy,False,68003928,Diabetic Nephropathy,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,pseudomyxoma peritonei,False,68011553,Pseudomyxoma Peritonei,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,folate,False,82005493,Folate,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,schizophrenia spectrum,False,68019967,Schizophrenia Spectrum,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,major adverse cardiac events,False,68002318,Major Adverse Cardiac Events,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,frontotemporal dementia,False,68057180,Frontotemporal Dementia,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,migraine disorders,False,68008881,Migraine Disorders,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,ipf,False,67422208,IPF,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,self-regulation,False,68017009,Self-regulation,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,lupus erythematosus,False,68020945,Lupus Erythematosus,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,endometriosis,False,EFO_0001065,Endometriosis,,,,,reproductive system or breast disease
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,mood disorders,False,68019964,Mood Disorders,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,multiple sclerosis,False,68020529,Multiple Sclerosis,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,idiopathic pulmonary fibrosis,False,68054990,Idiopathic Pulmonary Fibrosis,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,"ischemic stroke, acute",False,2052021,"Ischemic Stroke, Acute",,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,philadelphia chromosome-positive chronic myeloid leukemia in chronic phase,False,68015464,Philadelphia Chromosome-positive Chronic Myeloid Leukemia in Chronic Phase,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,physiological effects of drugs,False,81000187,Physiological Effects of Drugs,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,skeletal muscle,False,68032496,Skeletal Muscle,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,post traumatic stress,False,68040701,Post Traumatic Stress,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,nafld,False,68065626,NAFLD,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,neurotransmitter agents,False,82018377,Neurotransmitter Agents,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,psychotic disorders,False,68019967,Psychotic Disorders,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,psychotropic drugs,False,82011619,Psychotropic Drugs,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stable angina pectoris,False,68060050,Stable Angina Pectoris,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stress,False,68066263,Stress,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,recurrent breast carcinoma,False,,Recurrent Breast Carcinoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,stage iv breast cancer,False,,Stage IV Breast Cancer,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,mild to moderate alzheimer's disease,False,,Mild to Moderate Alzheimer's Disease,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,sarcoidosis,False,MONDO_0019338,Sarcoidosis,,,,,musculoskeletal or connective tissue disease
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,vitamin d insufficiency,False,,Vitamin D Insufficiency,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,constipation chronic idiopathic,False,,Constipation Chronic Idiopathic,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,diabetic nephropathy type 2,False,,Diabetic Nephropathy Type 2,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,preserved ratio impaired spirometry,False,,Preserved Ratio Impaired Spirometry,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,cardiac arrest (ca),False,,Cardiac Arrest (CA),,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,muscle sympathetic nerve activity,False,,Muscle Sympathetic Nerve Activity,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,serrated adenomas,False,,Serrated Adenomas,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,colon nos polypectomy tubular adenoma,False,,Colon Nos Polypectomy Tubular Adenoma,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,type 1 diabetes,False,68003922,Type 1 Diabetes,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,vitamin d deficiency,False,68014808,Vitamin D Deficiency,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,major depressive disorder (mdd),False,,Major Depressive Disorder (MDD),,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,menopause,False,GO_0042697,Menopause,,,,,biological_process
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,advanced stage solid tumors,False,,Advanced Stage Solid Tumors,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,gender related stress,False,,Gender Related Stress,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,behavioral variant frontotemporal dementia (bvftd),False,,Behavioral Variant Frontotemporal Dementia (bvFTD),,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,hypoxia,False,EFO_0009444,Hypoxia,,,,,phenotype
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,pik3ca mutation-related tumors,False,,PIK3CA Mutation-Related Tumors,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,pi3k pathway activated tumors,False,,PI3K Pathway Activated Tumors,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,renovascular hypertension with renal failure,False,,Renovascular Hypertension With Renal Failure,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,renal artery stenosis atherosclerotic,False,,Renal Artery Stenosis Atherosclerotic,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,endothelial dysfunction,False,,Endothelial Dysfunction,,,,,
clinical,2026-05-17 08:11:39.136865+00:00,,,,er+_her2-_advanced_breast_cancer,False,,ER+ HER2- Advanced Breast Cancer,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,barrett's esophagus,False,68001471,Barrett's Esophagus,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,abdominal injury,False,68000007,Abdominal Injury,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,anxiety,False,HP_0000739,Anxiety,,,,,phenotype
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,children,False,68063105,Children,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,obese,False,68020738,Obese,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,breast cancers,False,68064726,Breast Cancers,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,chronic heart failure,False,68006333,Chronic Heart Failure,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,emotional disturbance,False,68000342,Emotional Disturbance,,,,,
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,osteopenia,False,HP_0000938,Osteopenia,,,,,phenotype
clinical_trial,2026-04-12 13:45:22.664527+00:00,,,,cardiotoxicity,False,68066126,Cardiotoxicity,,,,,
