confidence,context_type,mention_count,paper_id,target_id
1.0,,,37833902,PIK3CG
1.0,,,37729701,PIK3CG
1.0,,,36308567,PIK3CG
1.0,,,36587881,PIK3CG
1.0,,,34348129,PIK3CG
1.0,,,36483919,PIK3CG
1.0,,,38847168,PIK3CG
1.0,,,38517810,PIK3CG
1.0,,,37082132,PIK3CG
1.0,,,38597437,PIK3CG
1.0,,,34612148,PIK3CG
1.0,,,40950693,PIK3CG
1.0,,,32272917,PIK3CG
1.0,,,34147618,PIK3CG
1.0,,,33273957,PIK3CG
1.0,,,32494196,PIK3CG
1.0,,,33745380,PIK3CG
1.0,,,32222616,PIK3CG
1.0,,,40360577,PIK3CG
1.0,,,35494378,PIK3CG
1.0,,,33324644,PIK3CG
1.0,,,35402264,MTOR
1.0,,,36901954,MTOR
1.0,,,33356246,MTOR
1.0,,,32630372,MTOR
1.0,,,40740483,MTOR
1.0,,,38319732,MTOR
1.0,,,36104566,MTOR
1.0,,,34861243,MTOR
1.0,,,32292519,MTOR
1.0,,,40231634,MTOR
1.0,,,40255060,MTOR
1.0,,,33144318,MTOR
1.0,,,32016810,MTOR
1.0,,,40499543,MTOR
1.0,,,38060314,MTOR
1.0,,,32286420,MTOR
1.0,,,32677159,MTOR
1.0,,,36978140,MTOR
1.0,,,32966896,MTOR
1.0,,,39513392,MTOR
1.0,,,38040804,MTOR
1.0,,,39541354,MTOR
1.0,,,36879273,MTOR
1.0,,,39334956,MTOR
1.0,,,37221133,MTOR
1.0,,,39343354,MTOR
1.0,,,37951219,MTOR
1.0,,,31832711,MTOR
1.0,,,36182721,MTOR
1.0,,,41056860,MTOR
1.0,,,39971122,MTOR
1.0,,,40745175,MTOR
1.0,,,38725273,MTOR
1.0,,,39799015,MTOR
1.0,,,39354865,MTOR
1.0,,,39119480,MTOR
1.0,,,35366325,MTOR
1.0,,,32592611,MTOR
1.0,,,38090328,MTOR
1.0,,,34218545,MTOR
1.0,,,40398155,MTOR
1.0,,,33946744,MTOR
1.0,,,35843034,MTOR
1.0,,,38927964,MTOR
1.0,,,37280363,MTOR
1.0,,,40498369,MTOR
1.0,,,33066449,MTOR
1.0,,,37834408,MTOR
1.0,,,40583471,MTOR
1.0,,,40749610,MTOR
1.0,,,37183684,MTOR
1.0,,,37894790,MTOR
1.0,,,35107743,MTOR
1.0,,,40933704,MTOR
1.0,,,40375738,MTOR
1.0,,,40009568,MTOR
1.0,,,39647513,MTOR
1.0,,,35688004,MTOR
1.0,,,37421709,MTOR
1.0,,,40147801,MTOR
1.0,,,32821100,MTOR
1.0,,,40398827,MTOR
1.0,,,34098816,MTOR
1.0,,,41424791,MTOR
1.0,,,37532788,MTOR
1.0,,,35883796,MTOR
1.0,,,35694243,MTOR
1.0,,,41046532,MTOR
1.0,,,35348729,MTOR
1.0,,,39188028,MTOR
1.0,,,36436947,MTOR
1.0,,,39855202,MTOR
1.0,,,37750561,MTOR
1.0,,,38515456,MTOR
1.0,,,39885115,MTOR
1.0,,,41208890,MTOR
1.0,,,37029499,MTOR
1.0,,,40188217,MTOR
1.0,,,32416459,MTOR
1.0,,,41488674,MTOR
1.0,,,37414652,MTOR
1.0,,,41406241,MTOR
1.0,,,40785055,MTOR
1.0,,,38816674,MTOR
1.0,,,35614940,MTOR
1.0,,,37768116,MTOR
1.0,,,32725456,MTOR
1.0,,,37658623,MTOR
1.0,,,41529091,MTOR
1.0,,,36265758,MTOR
1.0,,,37190889,MTOR
1.0,,,40158191,MTOR
1.0,,,35687364,MTOR
1.0,,,37549757,MTOR
1.0,,,39883500,MTOR
1.0,,,32739296,MTOR
1.0,,,35488735,MTOR
1.0,,,37222020,MTOR
1.0,,,37175557,MTOR
1.0,,,32382996,MTOR
1.0,,,38912807,MTOR
1.0,,,35219732,MTOR
1.0,,,37782774,MTOR
1.0,,,33123479,MTOR
1.0,,,37132311,MTOR
1.0,,,40784306,MTOR
1.0,,,34986950,MTOR
1.0,,,37268164,MTOR
1.0,,,35219119,MTOR
1.0,,,40299634,MTOR
1.0,,,36336519,MTOR
1.0,,,32236625,MTOR
1.0,,,39374769,MTOR
1.0,,,39659752,MTOR
1.0,,,36318650,MTOR
1.0,,,35934622,MTOR
1.0,,,36582791,MTOR
1.0,,,34837846,MTOR
1.0,,,39092562,MTOR
1.0,,,40196368,MTOR
1.0,,,35706786,MTOR
1.0,,,31960523,MTOR
1.0,,,41362763,MTOR
1.0,,,39410536,MTOR
1.0,,,34674743,MTOR
1.0,,,41364715,MTOR
1.0,,,36007768,MTOR
1.0,,,34433523,MTOR
1.0,,,32541317,MTOR
1.0,,,40076496,MTOR
1.0,,,36807309,MTOR
1.0,,,41460609,MTOR
1.0,,,32642408,MTOR
1.0,,,40185418,MTOR
1.0,,,33754064,MTOR
1.0,,,32640952,MTOR
1.0,,,39581360,MTOR
1.0,,,31769520,MTOR
1.0,,,37772709,MTOR
1.0,,,37260183,MTOR
1.0,,,37014798,MTOR
1.0,,,39293743,MTOR
1.0,,,39834411,MTOR
1.0,,,35584628,MTOR
1.0,,,37021042,MTOR
1.0,,,39476518,MTOR
1.0,,,36937834,MTOR
1.0,,,36842411,MTOR
1.0,,,34768941,MTOR
1.0,,,38344201,MTOR
1.0,,,33876201,ALOX5
1.0,,,36395739,ALOX5
1.0,,,37348233,ALOX5
1.0,,,39142719,ALOX5
1.0,,,38516826,ALOX5
1.0,,,38537441,ALOX5
1.0,,,38062004,ALOX5
1.0,,,39278904,ALOX5
1.0,,,39134988,ALOX5
1.0,,,40961540,ALOX5
1.0,,,40485049,ALOX5
1.0,,,38124204,ALOX5
1.0,,,40840618,ALOX5
1.0,,,40315398,ALOX5
1.0,,,38804617,ALOX5
1.0,,,39644500,ALOX5
1.0,,,38816839,ALOX5
1.0,,,41184226,ALOX5
1.0,,,39048074,ALOX5
1.0,,,32222525,ALOX5
1.0,,,40570179,ALOX5
1.0,,,40781109,ALOX5
1.0,,,41581577,ALOX5
1.0,,,40281115,ALOX5
1.0,,,38007425,ALOX5
1.0,,,34801853,ALOX5
1.0,,,40011207,ALOX5
1.0,,,40038710,ALOX5
1.0,,,40651300,ALOX5
1.0,,,36221153,ALOX5
1.0,,,37080437,ALOX5
1.0,,,36605525,ALOX5
1.0,,,39905783,ALOX5
1.0,,,40468940,ALOX5
1.0,,,39814853,ALOX5
1.0,,,40324701,ALOX5
1.0,,,39732743,ALOX5
1.0,,,41047136,ALOX5
1.0,,,34477945,ALOX5
1.0,,,39047412,ALOX5
1.0,,,32112739,ALOX5
1.0,,,34116165,ALOX5
1.0,,,37385102,ALOX5
1.0,,,33561320,ALOX5
1.0,,,40985889,ALOX5
1.0,,,38340032,ALOX5
1.0,,,32096311,ALOX5
1.0,,,36777735,ALOX5
1.0,,,37695758,ALOX5
1.0,,,40170728,ALOX5
1.0,,,41269448,ALOX5
1.0,,,37227781,ALOX5
1.0,,,39387547,ALOX5
1.0,,,40060963,ALOX5
1.0,,,37098317,ALOX5
1.0,,,40482864,ALOX5
1.0,,,35461365,ALOX5
1.0,,,41408107,ALOX5
1.0,,,36176900,ALOX5
1.0,,,41296013,ALOX5
1.0,,,33224971,ALOX5
1.0,,,40019596,ALOX5
1.0,,,37115655,ALOX5
1.0,,,37164914,ALOX5
1.0,,,39974619,ALOX5
1.0,,,37994271,ALOX5
1.0,,,32297708,ALOX5
1.0,,,35727524,ALOX5
1.0,,,37595741,ALOX5
1.0,,,34097594,ALOX5
1.0,,,36786721,ALOX5
1.0,,,39108744,ALOX5
1.0,,,39222758,ALOX5
1.0,,,40418216,ALOX5
1.0,,,40690089,ALOX5
1.0,,,41197751,ALOX5
1.0,,,40253433,ALOX5
1.0,,,36628247,ALOX5
1.0,,,41554692,ALOX5
1.0,,,40370665,ALOX5
1.0,,,39372582,ALOX5
1.0,,,33730052,ALOX5
1.0,,,36582454,ALOX5
1.0,,,37971445,ALOX5
1.0,,,40716698,ALOX5
1.0,,,41639241,ALOX5
1.0,,,40934757,ALOX5
1.0,,,40003932,ALOX5
1.0,,,34677413,ALOX5
1.0,,,36185739,ALOX5
1.0,,,36400404,ALOX5
1.0,,,36977984,ALOX5
1.0,,,40195215,ALOX5
1.0,,,35444656,ALOX5
1.0,,,40179089,ALOX5
1.0,,,35091338,ALOX5
1.0,,,34070461,ALOX5
1.0,,,40331038,ALOX5
1.0,,,39996839,ALOX5
1.0,,,40283949,ALOX5
1.0,,,37043308,ALOX5
1.0,,,41030501,ALOX5
1.0,,,40870767,ALOX5
1.0,,,36220448,ALOX5
1.0,,,40650018,ALOX5
1.0,,,37275170,ALOX5
1.0,,,40959856,ALOX5
1.0,,,36248844,ALOX5
1.0,,,37034726,ALOX5
1.0,,,36070824,ALOX5
1.0,,,39733639,ALOX5
1.0,,,38090559,ALOX5
1.0,,,37272930,ALOX5
1.0,,,40931477,ALOX5
1.0,,,39148979,ALOX5
1.0,,,37393028,ALOX5
1.0,,,35995116,ALOX5
1.0,,,37266145,ALOX5
1.0,,,34261605,ALOX5
1.0,,,40807372,ALOX5
1.0,,,37678480,ALOX5
1.0,,,41789254,ALOX5
1.0,,,39224027,ALOX5
1.0,,,35804267,ALOX5
1.0,,,38691241,ALOX5
1.0,,,38347768,ALOX5
1.0,,,40670083,ALOX5
1.0,,,38300251,ALOX5
1.0,,,33424246,ALOX5
1.0,,,35866375,ALOX5
1.0,,,36497494,ALOX5
1.0,,,36610671,ALOX5
1.0,,,39497835,ALOX5
1.0,,,36035223,ALOX5
1.0,,,36407421,ALOX5
1.0,,,37727529,ALOX5
1.0,,,40915893,ALOX5
1.0,,,37604331,ALOX5
1.0,,,39850123,ALOX5
1.0,,,39616476,ALOX5
1.0,,,40763598,ALOX5
1.0,,,35992559,ALOX5
1.0,,,38344867,ALOX5
1.0,,,40276677,ALOX5
1.0,,,33116744,ALOX5
1.0,,,34859100,ALOX5
1.0,,,33955560,ALOX5
1.0,,,38704553,ALOX5
1.0,,,39556154,ALOX5
1.0,,,36839749,ALOX5
1.0,,,37037849,AKR1B1
1.0,,,38776924,AKR1B1
1.0,,,37308949,AKR1B1
1.0,,,39406918,AKR1B1
1.0,,,40205024,AKR1B1
1.0,,,34613810,AKR1B1
1.0,,,40750772,AKR1B1
1.0,,,38169205,AKR1B1
1.0,,,40301912,AKR1B1
1.0,,,39938083,AKR1B1
1.0,,,32633024,AKR1B1
1.0,,,38597864,AKR1B1
1.0,,,41397670,AKR1B1
1.0,,,40334999,AKR1B1
1.0,,,40545309,AKR1B1
1.0,,,37014713,AKR1B1
1.0,,,34677370,AKR1B1
1.0,,,39796195,AKR1B1
1.0,,,39911124,AKR1B1
1.0,,,38185272,AKR1B1
1.0,,,33313297,AKR1B1
1.0,,,40578685,AKR1B1
1.0,,,40187595,AKR1B1
1.0,,,41308394,AKR1B1
1.0,,,39306154,AKR1B1
1.0,,,40229517,AKR1B1
1.0,,,40577965,AKR1B1
1.0,,,35689902,AKR1B1
1.0,,,33494154,AKR1B1
1.0,,,31589122,AKR1B1
1.0,,,37185746,AKR1B1
1.0,,,41592892,AKR1B1
1.0,,,33458512,AKR1B1
1.0,,,40139546,AKR1B1
1.0,,,32202954,AKR1B1
1.0,,,38672103,AKR1B1
1.0,,,39406919,AKR1B1
1.0,,,39609746,AKR1B1
1.0,,,38469695,AKR1B1
1.0,,,40116328,AKR1B1
1.0,,,32871344,AKR1B1
1.0,,,38188141,AKR1B1
1.0,,,36707406,AKR1B1
1.0,,,36397644,AKR1B1
1.0,,,38111407,AKR1B1
1.0,,,37044030,AKR1B1
1.0,,,38056576,AKR1B1
1.0,,,40565122,AKR1B1
1.0,,,39806375,AKR1B1
1.0,,,40338768,AKR1B1
1.0,,,32640594,AKR1B1
1.0,,,40440163,AKR1B1
1.0,,,38139019,AKR1B1
1.0,,,33387581,AKR1B1
1.0,,,32761301,AKR1B1
1.0,,,36301939,AKR1B1
1.0,,,35964660,AKR1B1
1.0,,,40627551,AKR1B1
1.0,,,38230218,AKR1B1
1.0,,,39146213,AKR1B1
1.0,,,41609860,AKR1B1
1.0,,,33776930,AKR1B1
1.0,,,40724989,AKR1B1
1.0,,,40104311,AKR1B1
1.0,,,36978133,AKR1B1
1.0,,,38425757,AKR1B1
1.0,,,39365044,AKR1B1
1.0,,,35894077,AKR1B1
1.0,,,37257577,AKR1B1
1.0,,,36940077,AKR1B1
1.0,,,39983406,AKR1B1
1.0,,,37257447,AKR1B1
1.0,,,36618527,AKR1B1
1.0,,,38888535,AKR1B1
1.0,,,37867272,AKR1B1
1.0,,,38879006,AKR1B1
1.0,,,36125217,AKR1B1
1.0,,,37019993,AKR1B1
1.0,,,38387398,AKR1B1
1.0,,,35973306,AKR1B1
1.0,,,34961244,AKR1B1
1.0,,,30277140,AKR1B1
1.0,,,41791543,AKR1B1
1.0,,,39055885,AKR1B1
1.0,,,36518142,AKR1B1
1.0,,,38336014,AKR1B1
1.0,,,40487600,AKR1B1
1.0,,,39567724,AKR1B1
1.0,,,33161249,AKR1B1
1.0,,,39524998,AKR1B1
1.0,,,37272424,AKR1B1
1.0,,,39313142,AKR1B1
1.0,,,37971280,AKR1B1
1.0,,,39002911,AKR1B1
1.0,,,32966476,AKR1B1
1.0,,,41640364,AKR1B1
1.0,,,37751590,AKR1B1
1.0,,,40969848,AKR1B1
1.0,,,37521747,AKR1B1
1.0,,,36184437,AKR1B1
1.0,,,33038328,AKR1B1
1.0,,,35930177,AKR1B1
1.0,,,36655533,AKR1B1
1.0,,,39749345,AKR1B1
1.0,,,37336288,AKR1B1
1.0,,,36499422,AKR1B1
1.0,,,36847982,AKR1B1
1.0,,,41756059,AKR1B1
1.0,,,32377517,AKR1B1
1.0,,,34940623,AKR1B1
1.0,,,37285280,AKR1B1
1.0,,,36073557,AKR1B1
1.0,,,36103032,AKR1B1
1.0,,,40408983,AKR1B1
1.0,,,39067420,AKR1B1
1.0,,,39258082,AKR1B1
1.0,,,33069078,AKR1B1
1.0,,,38737046,AKR1B1
1.0,,,41214144,AKR1B1
1.0,,,37027003,AKR1B1
1.0,,,33416093,AKR1B1
1.0,,,34066081,AKR1B1
1.0,,,36455484,AKR1B1
1.0,,,36455357,AKR1B1
1.0,,,39530428,AKR1B1
1.0,,,32086945,AKR1B1
1.0,,,35408532,AKR1B1
1.0,,,33109031,AKR1B1
1.0,,,39630372,AKR1B1
1.0,,,32437025,AKR1B1
1.0,,,35158093,AKR1B1
1.0,,,41050076,AKR1B1
1.0,,,37681045,AKR1B1
1.0,,,33482179,AKR1B1
1.0,,,33047600,AKR1B1
1.0,,,35065464,AKR1B1
1.0,,,37584350,AKR1B1
1.0,,,37622718,AKR1B1
1.0,,,41380895,AKR1B1
1.0,,,39906036,AKR1B1
1.0,,,39560933,AKR1B1
1.0,,,33895603,AKR1B1
1.0,,,38053577,AKR1B1
1.0,,,36603162,AKR1B1
1.0,,,40104726,AKR1B1
1.0,,,37602342,AKR1B1
1.0,,,36138801,AKR1B1
1.0,,,38601618,AKR1B1
1.0,,,32566101,AKR1B1
1.0,,,38693745,AKR1B1
1.0,,,33140223,NOS1
1.0,,,39289003,NOS1
1.0,,,32579471,NOS1
1.0,,,37894881,NOS1
1.0,,,34266605,NOS1
1.0,,,32218855,NOS1
1.0,,,40389042,NOS1
1.0,,,32797331,NOS1
1.0,,,38755702,NOS1
1.0,,,35538490,NOS1
1.0,,,40371623,NOS1
1.0,,,38191100,NOS1
1.0,,,39228734,NOS1
1.0,,,37549936,NOS1
1.0,,,40463207,NOS1
1.0,,,37402770,NOS1
1.0,,,32411272,NOS1
1.0,,,40691045,NOS1
1.0,,,40712318,NOS1
1.0,,,37904435,NOS1
1.0,,,41349941,NOS1
1.0,,,33424660,NOS1
1.0,,,35480991,NOS1
1.0,,,33845105,NOS1
1.0,,,38979822,NOS1
1.0,,,32387876,NOS1
1.0,,,37240727,NOS1
1.0,,,36599456,NOS1
1.0,,,32779043,NOS1
1.0,,,40268903,NOS1
1.0,,,36964568,NOS1
1.0,,,40622465,NOS1
1.0,,,33356953,NOS1
1.0,,,39273628,NOS1
1.0,,,37863413,NOS1
1.0,,,40135381,NOS1
1.0,,,40874679,NOS1
1.0,,,38255769,NOS1
1.0,,,36980823,NOS1
1.0,,,38270932,NOS1
1.0,,,38191063,NOS1
1.0,,,39026269,NOS1
1.0,,,41837645,NOS1
1.0,,,40974707,NOS1
1.0,,,32697679,NOS1
1.0,,,36778205,NOS1
1.0,,,35869277,NOS1
1.0,,,36430769,NOS1
1.0,,,32558293,NOS1
1.0,,,38562757,NOS1
1.0,,,35485358,NOS1
1.0,,,40944406,NOS1
1.0,,,35807116,NOS1
1.0,,,41794380,NOS1
1.0,,,41659397,NOS1
1.0,,,31378002,NOS1
1.0,,,38681542,NOS1
1.0,,,31901813,NOS1
1.0,,,31873060,NOS1
1.0,,,32281745,NOS1
1.0,,,41278297,NOS1
1.0,,,32905197,NOS1
1.0,,,34599552,NOS1
1.0,,,32726682,NOS1
1.0,,,38393890,NOS1
1.0,,,35678659,NOS1
1.0,,,31711775,NOS1
1.0,,,33204711,NOS1
1.0,,,33444816,NOS1
1.0,,,34099874,NOS1
1.0,,,35354949,NOS1
1.0,,,32674253,NOS1
1.0,,,39415830,NOS1
1.0,,,39594444,NOS1
1.0,,,35903297,NOS1
1.0,,,34762840,NOS1
1.0,,,33533128,NOS1
1.0,,,32389853,NOS1
1.0,,,41105608,NOS1
1.0,,,33616872,NOS1
1.0,,,33192289,NOS1
1.0,,,34428447,NOS1
1.0,,,41676628,NOS1
1.0,,,41015558,NOS1
1.0,,,41756917,NOS1
1.0,,,33613866,NOS1
1.0,,,41465972,NOS1
1.0,,,40231534,NOS1
1.0,,,40578955,NOS1
1.0,,,32612530,NOS1
1.0,,,41529499,NOS1
1.0,,,41644789,NOS1
1.0,,,41596216,NOS1
1.0,,,37204119,NOS2
1.0,,,35282773,NOS2
1.0,,,33317392,NOS2
1.0,,,35179953,NOS2
1.0,,,39488872,NOS2
1.0,,,40329424,NOS2
1.0,,,38632385,NOS2
1.0,,,38782311,NOS2
1.0,,,37619415,NOS2
1.0,,,37428931,NOS2
1.0,,,35740092,NOS2
1.0,,,41643324,NOS2
1.0,,,40690843,NOS2
1.0,,,39676707,NOS2
1.0,,,32003282,NOS2
1.0,,,38892290,NOS2
1.0,,,39300576,NOS2
1.0,,,38177536,NOS2
1.0,,,39245144,NOS2
1.0,,,37894881,NOS2
1.0,,,37339697,NOS2
1.0,,,39352757,NOS2
1.0,,,38908517,NOS2
1.0,,,32579471,NOS2
1.0,,,40389042,NOS2
1.0,,,40456494,NOS2
1.0,,,40663402,NOS2
1.0,,,39491682,NOS2
1.0,,,39999939,NOS2
1.0,,,37366569,NOS2
1.0,,,32797331,NOS2
1.0,,,40079557,NOS2
1.0,,,40043976,NOS2
1.0,,,38191100,NOS2
1.0,,,31926145,NOS2
1.0,,,31926320,NOS2
1.0,,,39233260,NOS2
1.0,,,35657053,NOS2
1.0,,,37957905,NOS2
1.0,,,40272982,NOS2
1.0,,,41544041,NOS2
1.0,,,39092563,NOS2
1.0,,,39615166,NOS2
1.0,,,41077251,NOS2
1.0,,,38639267,NOS2
1.0,,,32898444,NOS2
1.0,,,39606255,NOS2
1.0,,,40593752,NOS2
1.0,,,40170728,NOS2
1.0,,,32269568,NOS2
1.0,,,37739218,NOS2
1.0,,,40443529,NOS2
1.0,,,33463481,NOS2
1.0,,,33665378,NOS2
1.0,,,41428466,NOS2
1.0,,,32531779,NOS2
1.0,,,34176789,NOS2
1.0,,,39473506,NOS2
1.0,,,40100492,NOS2
1.0,,,40257651,NOS2
1.0,,,40570323,NOS2
1.0,,,40791587,NOS2
1.0,,,39905237,NOS2
1.0,,,40418622,NOS2
1.0,,,34829994,NOS2
1.0,,,37881934,NOS2
1.0,,,41418891,NOS2
1.0,,,40663435,NOS2
1.0,,,34951375,NOS2
1.0,,,40375206,NOS2
1.0,,,40024431,NOS2
1.0,,,40974690,NOS2
1.0,,,39929097,NOS2
1.0,,,36834533,NOS2
1.0,,,40987421,NOS2
1.0,,,38187532,NOS2
1.0,,,41124883,NOS2
1.0,,,40759295,NOS2
1.0,,,36714107,NOS2
1.0,,,33883598,NOS2
1.0,,,36176467,NOS2
1.0,,,33946374,NOS2
1.0,,,37144125,NOS2
1.0,,,33919266,NOS2
1.0,,,34428455,NOS2
1.0,,,38012767,NOS2
1.0,,,41381279,NOS2
1.0,,,40327723,NOS2
1.0,,,33947538,NOS2
1.0,,,32544098,NOS2
1.0,,,34801535,NOS2
1.0,,,38312842,NOS2
1.0,,,33368266,NOS2
1.0,,,41267785,NOS2
1.0,,,37904435,NOS2
1.0,,,40292672,NOS2
1.0,,,41026710,NOS2
1.0,,,38979822,NOS2
1.0,,,37626211,NOS2
1.0,,,34324651,NOS2
1.0,,,37679038,NOS2
1.0,,,39877798,NOS2
1.0,,,40803031,NOS2
1.0,,,36969875,NOS2
1.0,,,40622465,NOS2
1.0,,,40702462,NOS2
1.0,,,40869104,NOS2
1.0,,,37561044,NOS2
1.0,,,36674918,NOS2
1.0,,,35202090,NOS2
1.0,,,41697735,NOS2
1.0,,,40024980,NOS2
1.0,,,38891885,NOS2
1.0,,,38083905,NOS2
1.0,,,41387993,NOS2
1.0,,,36780770,NOS2
1.0,,,37445610,NOS2
1.0,,,40316151,NOS2
1.0,,,35327581,NOS2
1.0,,,40641557,NOS2
1.0,,,37795447,NOS2
1.0,,,31609478,NOS2
1.0,,,37893073,NOS2
1.0,,,40386432,NOS2
1.0,,,37390878,NOS2
1.0,,,32932854,NOS2
1.0,,,40564909,NOS2
1.0,,,37346068,NOS2
1.0,,,39030705,NOS2
1.0,,,35966003,NOS2
1.0,,,35028455,NOS2
1.0,,,39794821,NOS2
1.0,,,35818358,NOS2
1.0,,,36863485,NOS2
1.0,,,32753746,NOS2
1.0,,,37039781,NOS2
1.0,,,41594572,NOS2
1.0,,,32283112,NOS2
1.0,,,36535484,NOS2
1.0,,,39301021,NOS2
1.0,,,37759992,NOS2
1.0,,,37587806,NOS2
1.0,,,34510961,NOS2
1.0,,,31976564,NOS2
1.0,,,36960388,NOS2
1.0,,,32292895,NOS2
1.0,,,36010574,NOS2
1.0,,,32862202,NOS2
1.0,,,33564720,NOS2
1.0,,,37379125,NOS2
1.0,,,32827580,SELE
1.0,,,38563147,SELE
1.0,,,33977080,SELE
1.0,,,32849633,SELE
1.0,,,33030400,SELE
1.0,,,35220880,SELE
1.0,,,39481643,SELE
1.0,,,39100681,SELE
1.0,,,35483573,SELE
1.0,,,34193612,SELE
1.0,,,40053594,SELE
1.0,,,39593088,SELE
1.0,,,39835780,SELE
1.0,,,37254223,SELE
1.0,,,39163136,SELE
1.0,,,39732653,SELE
1.0,,,37414769,SELE
1.0,,,40064845,SELE
1.0,,,39377966,SELE
1.0,,,36933554,SELE
1.0,,,39364760,SELE
1.0,,,33477563,SELE
1.0,,,36279659,SELE
1.0,,,38178909,SELE
1.0,,,34390865,SELE
1.0,,,39580584,SELE
1.0,,,39681828,SELE
1.0,,,40221021,SELE
1.0,,,33872819,SELE
1.0,,,32409274,SELE
1.0,,,35783833,SELE
1.0,,,33222501,SELE
1.0,,,40341469,SELE
1.0,,,37251271,SELE
1.0,,,39953583,SELE
1.0,,,38975668,SELE
1.0,,,40995636,SELE
1.0,,,37195589,SELE
1.0,,,35305718,SELE
1.0,,,40410888,SELE
1.0,,,38807604,SELE
1.0,,,40500108,SELE
1.0,,,40181807,SELE
1.0,,,34914941,SELE
1.0,,,40535808,SELE
1.0,,,38728868,SELE
1.0,,,40526251,SELE
1.0,,,41543766,SELE
1.0,,,34617055,SELE
1.0,,,35663420,SELE
1.0,,,34905361,SELE
1.0,,,40945692,SELE
1.0,,,37810998,SELE
1.0,,,39904034,SELE
1.0,,,37589433,SELE
1.0,,,40524902,SELE
1.0,,,35174227,SELE
1.0,,,37666045,SELE
1.0,,,39786459,SELE
1.0,,,37930129,SELE
1.0,,,41352380,SELE
1.0,,,35063404,SELE
1.0,,,36293254,SELE
1.0,,,40673571,SELE
1.0,,,36510619,SELE
1.0,,,40120554,SELE
1.0,,,34228487,SELE
1.0,,,37046797,SELE
1.0,,,41471822,SELE
1.0,,,41560797,SELE
1.0,,,35296145,SELE
1.0,,,35526791,SELE
1.0,,,37998344,SELE
1.0,,,32825714,SELE
1.0,,,35234315,SELE
1.0,,,37029121,SELE
1.0,,,31838202,SELE
1.0,,,40877108,SELE
1.0,,,32062824,SELE
1.0,,,40018940,SELE
1.0,,,38600563,SELE
1.0,,,40146612,SELE
1.0,,,37496673,SELE
1.0,,,34699634,SELE
1.0,,,38623630,SELE
1.0,,,39364762,SELE
1.0,,,37334717,SELE
1.0,,,37732189,SELE
1.0,,,39868097,SELE
1.0,,,36064367,SELE
1.0,,,40045158,SELE
1.0,,,35764498,SELE
1.0,,,34362890,SELE
1.0,,,36243046,SELE
1.0,,,35086390,SELE
1.0,,,36778300,SELE
1.0,,,36174354,SELE
1.0,,,36949176,SELE
1.0,,,31899038,SELE
1.0,,,37441066,SELE
1.0,,,31951753,SELE
1.0,,,38653779,SELE
1.0,,,38843951,SELE
1.0,,,37565586,SELE
1.0,,,36267007,SELE
1.0,,,40748372,SELE
1.0,,,33929203,SELE
1.0,,,36831085,SELE
1.0,,,41531229,SELE
1.0,,,41823329,SELE
1.0,,,32341362,SELE
1.0,,,35031433,SELE
1.0,,,32110749,SELE
1.0,,,34499902,SELE
1.0,,,35368373,SELE
1.0,,,37796707,SELE
1.0,,,36521205,SELE
1.0,,,38643279,SELE
1.0,,,40192193,SELE
1.0,,,36921671,SELE
1.0,,,37068323,SELE
1.0,,,36924277,SELE
1.0,,,31070748,SELE
1.0,,,33503443,SELE
1.0,,,36035482,SELE
1.0,,,36646190,SELE
1.0,,,37804012,SELE
1.0,,,33747397,SELE
1.0,,,36551619,SELE
1.0,,,39624584,SELE
1.0,,,36521735,SELE
1.0,,,39800890,SELE
1.0,,,33862151,SELE
1.0,,,38763503,SELE
1.0,,,32252346,SELE
1.0,,,32721858,SELE
1.0,,,39408645,SELE
1.0,,,35513096,SELE
1.0,,,32354017,SELE
1.0,,,38846090,SELE
1.0,,,32125563,SELE
1.0,,,41722201,SELE
1.0,,,39861730,SELE
1.0,,,35690305,SELE
1.0,,,41460427,SELE
1.0,,,38243063,SELE
1.0,,,37268884,SELE
1.0,,,34973344,SELE
1.0,,,38300288,SELE
1.0,,,39587795,SELE
1.0,,,39106421,ADIPOQ
1.0,,,39490735,ADIPOQ
1.0,,,35056647,ADIPOQ
1.0,,,35280674,ADIPOQ
1.0,,,39933899,ADIPOQ
1.0,,,33809062,ADIPOQ
1.0,,,34084134,ADIPOQ
1.0,,,40998791,ADIPOQ
1.0,,,32065783,ADIPOQ
1.0,,,36158216,ADIPOQ
1.0,,,40516255,ADIPOQ
1.0,,,38779820,ADIPOQ
1.0,,,37397515,ADIPOQ
1.0,,,36634790,ADIPOQ
1.0,,,31746004,ADIPOQ
1.0,,,37932719,ADIPOQ
1.0,,,34117867,ADIPOQ
1.0,,,40617330,ADIPOQ
1.0,,,38813109,ADIPOQ
1.0,,,36896173,ADIPOQ
1.0,,,38004353,ADIPOQ
1.0,,,39682585,ADIPOQ
1.0,,,38250316,ADIPOQ
1.0,,,38799237,ADIPOQ
1.0,,,35921057,ADIPOQ
1.0,,,34949725,ADIPOQ
1.0,,,39524152,ADIPOQ
1.0,,,39911962,ADIPOQ
1.0,,,39218272,ADIPOQ
1.0,,,37047363,ADIPOQ
1.0,,,32899357,ADIPOQ
1.0,,,37383591,ADIPOQ
1.0,,,33904786,ADIPOQ
1.0,,,32567373,ADIPOQ
1.0,,,32718097,ADIPOQ
1.0,,,33775925,ADIPOQ
1.0,,,40760703,ADIPOQ
